File,ID,CompID,CompID,Location,uLoc,EmbryoStage,EmbryoID,Carnegie Stage,Annotation,Annotation2,Annotation3,Order,Unique_Reads,%Mapped,%Mapped_to_annotation_base,%Mapped_to_annotation_5kbextended,%Mapped_to_annotation_1kbextended,QC,NoGenes,FinalAverage,All,vsCyno,Table,PreImp,vsCynoMin,PostImp,AllPImp,ForMapping,MapES,SpatialModelPlus,vsCynoClara,SpatialModelPlus2
3536STDY8652510Aligned.sortedByCoord.out.bam,X3536STDY8652510,3536STDY8652510,3536STDY8652510,E25B_59_X,Myo_CS7_E25B_59_X,E25,E25B,CS7,Myo_CS7_,Myo_CS7,Myo_CS7,2077,5059088,0.8489,0.131422152,0.177708314,0.147557779,1,13132,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652511Aligned.sortedByCoord.out.bam,X3536STDY8652511,3536STDY8652511,3536STDY8652511,E25B_59_AJ,Tb_CS7_E25B_59_AJ,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2078,2874499,0.7271,0.207594759,0.273081962,0.236610502,1,9958,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652512Aligned.sortedByCoord.out.bam,X3536STDY8652512,3536STDY8652512,3536STDY8652512,E15A_29_G,Stroma_CS5_E15A_29_G,E15,E15A,CS5,Stroma_CS5_,Stroma_CS5,Stroma_CS5,2079,596856,0.7297,0.152719637,0.216050779,0.176133513,1,9714,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652513Aligned.sortedByCoord.out.bam,X3536STDY8652513,3536STDY8652513,3536STDY8652513,E15A_29_S,Gland_CS5_E15A_29_S,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2080,4367851,0.724,0.349846816,0.41142255,0.376587275,1,7518,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652515Aligned.sortedByCoord.out.bam,X3536STDY8652515,3536STDY8652515,3536STDY8652515,E15C_246_AR,PGC_CS6_E15C_246_AR,E15,E15C,CS6,PGC_CS6_,PGC_CS6,PGC_CS6,2082,2189707,0.6306,0.528696002,0.636243276,0.589112322,1,8423,1,1,1,1,0,0,1,1,1,1,1,1,1
3536STDY8652516Aligned.sortedByCoord.out.bam,X3536STDY8652516,3536STDY8652516,3536STDY8652516,E25B_50_AG,Tb_CS7_E25B_50_AG,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2083,2027608,0.8085,0.284186746,0.341671084,0.308870534,1,13490,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652517Aligned.sortedByCoord.out.bam,X3536STDY8652517,3536STDY8652517,3536STDY8652517,E25B_59_M,Tb_CS7_E25B_59_M,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2084,3097107,0.774,0.26707442,0.331524332,0.296353341,1,11997,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652518Aligned.sortedByCoord.out.bam,X3536STDY8652518,3536STDY8652518,3536STDY8652518,E25B_59_Y,SYS_CS7_E25B_59_Y,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2085,5054513,0.7744,0.237223535,0.296073834,0.261626163,1,9601,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652519Aligned.sortedByCoord.out.bam,X3536STDY8652519,3536STDY8652519,3536STDY8652519,E25B_59_AK,ReStroma_CS7_E25B_59_AK,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2086,2627071,0.8146,0.130396823,0.184218248,0.151148019,1,12670,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652520Aligned.sortedByCoord.out.bam,X3536STDY8652520,3536STDY8652520,3536STDY8652520,E15A_29_H,Gland_CS5_E15A_29_H,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2087,1320226,0.4099,0.569597881,0.676595691,0.629881258,1,5565,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652521Aligned.sortedByCoord.out.bam,X3536STDY8652521,3536STDY8652521,3536STDY8652521,E15A_29_T,Gland_CS5_E15A_29_T,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2088,1611018,0.8042,0.296559347,0.356148966,0.322862173,1,12284,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652523Aligned.sortedByCoord.out.bam,X3536STDY8652523,3536STDY8652523,3536STDY8652523,E15C_246_AS,Am_CS6_E15C_246_AS,E15,E15C,CS6,Am_CS6_,Am_CS6,Am_CS6,2090,2133841,0.6129,0.380661717,0.477553512,0.429828552,1,9231,1,1,1,1,0,0,1,1,1,1,1,1,1
3536STDY8652524Aligned.sortedByCoord.out.bam,X3536STDY8652524,3536STDY8652524,3536STDY8652524,E25B_50_AH,Tb_CS7_E25B_50_AH,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2091,1841941,0.7216,0.376700651,0.455373204,0.415636314,1,11518,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652526Aligned.sortedByCoord.out.bam,X3536STDY8652526,3536STDY8652526,3536STDY8652526,E25B_59_Z,SYS_CS7_E25B_59_Z,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2093,3725576,0.6,0.36902946,0.439623578,0.403999539,1,7266,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652527Aligned.sortedByCoord.out.bam,X3536STDY8652527,3536STDY8652527,3536STDY8652527,E25B_59_AL,ReStroma_CS7_E25B_59_AL,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2094,1907977,0.7108,0.161667528,0.232782524,0.19502644,1,12338,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652528Aligned.sortedByCoord.out.bam,X3536STDY8652528,3536STDY8652528,3536STDY8652528,E15A_29_I,Gland_CS5_E15A_29_I,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2095,1872153,0.6521,0.180141955,0.235564854,0.204458039,1,6058,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652529Aligned.sortedByCoord.out.bam,X3536STDY8652529,3536STDY8652529,3536STDY8652529,E15A_29_U,Gland_CS5_E15A_29_U,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2096,2759284,0.8015,0.149766457,0.197033571,0.165739253,1,10008,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652530Aligned.sortedByCoord.out.bam,X3536STDY8652530,3536STDY8652530,3536STDY8652530,E15C_246_AH,SYS_CS6_E15C_246_AH,E15,E15C,CS6,SYS_CS6_,SYS_CS6,SYS_CS6,2097,1940043,0.5914,0.611456077,0.68008841,0.65136475,1,7130,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8652532Aligned.sortedByCoord.out.bam,X3536STDY8652532,3536STDY8652532,3536STDY8652532,E25B_50_AI,Tb_CS7_E25B_50_AI,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2099,1044762,0.724,0.407143999,0.487697656,0.449301722,1,11890,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652533Aligned.sortedByCoord.out.bam,X3536STDY8652533,3536STDY8652533,3536STDY8652533,E25B_59_O,ReStroma_CS7_E25B_59_O,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2100,3133591,0.7963,0.223769929,0.278354872,0.246111671,1,14261,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652534Aligned.sortedByCoord.out.bam,X3536STDY8652534,3536STDY8652534,3536STDY8652534,E25B_59_AA,SYS_CS7_E25B_59_AA,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2101,3908389,0.7528,0.221837075,0.273136545,0.242331115,1,9381,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652536Aligned.sortedByCoord.out.bam,X3536STDY8652536,3536STDY8652536,3536STDY8652536,E15A_29_J,Gland_CS5_E15A_29_J,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2103,1909856,0.7302,0.262586405,0.32299318,0.290281942,1,8240,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652537Aligned.sortedByCoord.out.bam,X3536STDY8652537,3536STDY8652537,3536STDY8652537,E15A_29_V,Gland_CS5_E15A_29_V,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2104,853831,0.712,0.271808437,0.329949979,0.296182525,1,11726,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652539Aligned.sortedByCoord.out.bam,X3536STDY8652539,3536STDY8652539,3536STDY8652539,E15C_246_AU,EmDisc_CS6_E15C_246_AU,E15,E15C,CS6,EmDisc_CS6_,EmDisc_CS6,EmDisc_CS6,2106,2240192,0.5955,0.338472557,0.420339173,0.37926955,1,8947,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8652541Aligned.sortedByCoord.out.bam,X3536STDY8652541,3536STDY8652541,3536STDY8652541,E25B_59_P,ReStroma_CS7_E25B_59_P,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2108,2521394,0.7605,0.196817374,0.253471977,0.219955042,1,13050,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652542Aligned.sortedByCoord.out.bam,X3536STDY8652542,3536STDY8652542,3536STDY8652542,E25B_59_AB,SYS_CS7_E25B_59_AB,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2109,5325335,0.7712,0.141855869,0.189968032,0.159917653,1,9125,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652544Aligned.sortedByCoord.out.bam,X3536STDY8652544,3536STDY8652544,3536STDY8652544,E15A_29_K,Gland_CS5_E15A_29_K,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2111,709880,0.6975,0.196032812,0.258820616,0.219823557,1,9634,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652545Aligned.sortedByCoord.out.bam,X3536STDY8652545,3536STDY8652545,3536STDY8652545,E15A_29_W,Gland_CS5_E15A_29_W,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2112,1662095,0.7836,0.277165999,0.335166554,0.300206424,1,11096,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652547Aligned.sortedByCoord.out.bam,X3536STDY8652547,3536STDY8652547,3536STDY8652547,E15C_246_AV,EmDisc_CS6_E15C_246_AV,E15,E15C,CS6,EmDisc_CS6_,EmDisc_CS6,EmDisc_CS6,2114,4225736,0.7073,0.283710051,0.358986874,0.318602692,1,8642,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8652548Aligned.sortedByCoord.out.bam,X3536STDY8652548,3536STDY8652548,3536STDY8652548,E25B_50_AK,ReStroma_CS7_E25B_50_AK,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2115,1142550,0.7851,0.318864932,0.380592404,0.346290095,1,13263,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652549Aligned.sortedByCoord.out.bam,X3536STDY8652549,3536STDY8652549,3536STDY8652549,E25B_59_Q,Gland_CS7_E25B_59_Q,E25,E25B,CS7,Gland_CS7_,Gland_CS7,Gland_CS7,2116,3041390,0.8439,0.227075268,0.272212158,0.242925069,1,13649,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652550Aligned.sortedByCoord.out.bam,X3536STDY8652550,3536STDY8652550,3536STDY8652550,E25B_59_AC,SYS_CS7_E25B_59_AC,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2117,1729367,0.802,0.182113137,0.233231585,0.202549407,1,12897,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652551Aligned.sortedByCoord.out.bam,X3536STDY8652551,3536STDY8652551,3536STDY8652551,E25B_59_AO,SYS_CS7_E25B_59_AO,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2118,1955020,0.4613,0.554923892,0.638351851,0.59783987,1,8857,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652552Aligned.sortedByCoord.out.bam,X3536STDY8652552,3536STDY8652552,3536STDY8652552,E15A_29_L,Gland_CS5_E15A_29_L,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2119,848152,0.7263,0.199145806,0.252317228,0.21989484,1,9472,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652553Aligned.sortedByCoord.out.bam,X3536STDY8652553,3536STDY8652553,3536STDY8652553,E15A_29_X,Gland_CS5_E15A_29_X,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2120,1571303,0.6483,0.330481718,0.399409065,0.359986143,1,8539,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652554Aligned.sortedByCoord.out.bam,X3536STDY8652554,3536STDY8652554,3536STDY8652554,E15C_246_AK,PGC_CS6_E15C_246_AK,E15,E15C,CS6,PGC_CS6_,PGC_CS6,PGC_CS6,2121,2647795,0.6736,0.583018887,0.668626686,0.630112391,1,8163,1,1,1,1,0,0,1,1,1,1,1,1,1
3536STDY8652555Aligned.sortedByCoord.out.bam,X3536STDY8652555,3536STDY8652555,3536STDY8652555,E15C_246_AW,EmDisc_CS6_E15C_246_AW,E15,E15C,CS6,EmDisc_CS6_,EmDisc_CS6,EmDisc_CS6,2122,3750566,0.6131,0.301038926,0.37849677,0.340596447,1,7559,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8652556Aligned.sortedByCoord.out.bam,X3536STDY8652556,3536STDY8652556,3536STDY8652556,E25B_50_AL,Gland_CS7_E25B_50_AL,E25,E25B,CS7,Gland_CS7_,Gland_CS7,Gland_CS7,2123,767828,0.8318,0.30971273,0.358617394,0.328348567,1,12040,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652557Aligned.sortedByCoord.out.bam,X3536STDY8652557,3536STDY8652557,3536STDY8652557,E25B_59_R,Gland_CS7_E25B_59_R,E25,E25B,CS7,Gland_CS7_,Gland_CS7,Gland_CS7,2124,1402299,0.837,0.268260305,0.315181197,0.285263,1,12072,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652558Aligned.sortedByCoord.out.bam,X3536STDY8652558,3536STDY8652558,3536STDY8652558,E25B_59_AD,SYS_CS7_E25B_59_AD,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2125,1376362,0.6207,0.307277174,0.378181943,0.341235858,1,8182,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652559Aligned.sortedByCoord.out.bam,X3536STDY8652559,3536STDY8652559,3536STDY8652559,E25B_59_AP,Tb_CS7_E25B_59_AP,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2126,1704257,0.7883,0.222071994,0.275422272,0.243875698,1,12464,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652560Aligned.sortedByCoord.out.bam,X3536STDY8652560,3536STDY8652560,3536STDY8652560,E15A_29_M,Gland_CS5_E15A_29_M,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2127,1868595,0.8038,0.234313894,0.294791672,0.259067322,1,10421,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652561Aligned.sortedByCoord.out.bam,X3536STDY8652561,3536STDY8652561,3536STDY8652561,E15A_29_Y,Gland_CS5_E15A_29_Y,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2128,1664546,0.5899,0.332962819,0.412682474,0.367751913,1,7281,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652562Aligned.sortedByCoord.out.bam,X3536STDY8652562,3536STDY8652562,3536STDY8652562,E15C_246_AL,VE_CS6_E15C_246_AL,E15,E15C,CS6,VE_CS6_,VE_CS6,VE_CS6,2129,4001716,0.5676,0.448731544,0.546463749,0.498612215,1,7409,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8652563Aligned.sortedByCoord.out.bam,X3536STDY8652563,3536STDY8652563,3536STDY8652563,E15C_246_AX,EmDisc_CS6_E15C_246_AX,E15,E15C,CS6,EmDisc_CS6_,EmDisc_CS6,EmDisc_CS6,2130,1780355,0.5194,0.213289286,0.273732319,0.239377802,1,8749,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8652564Aligned.sortedByCoord.out.bam,X3536STDY8652564,3536STDY8652564,3536STDY8652564,E25B_50_AM,Gland_CS7_E25B_50_AM,E25,E25B,CS7,Gland_CS7_,Gland_CS7,Gland_CS7,2131,600180,0.8434,0.356034193,0.403281647,0.374405909,1,11725,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652565Aligned.sortedByCoord.out.bam,X3536STDY8652565,3536STDY8652565,3536STDY8652565,E25B_59_S,Stroma_CS7_E25B_59_S,E25,E25B,CS7,Stroma_CS7_,Stroma_CS7,Stroma_CS7,2132,1344570,0.7448,0.101729043,0.141474305,0.114906718,1,9304,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652566Aligned.sortedByCoord.out.bam,X3536STDY8652566,3536STDY8652566,3536STDY8652566,E25B_59_AE,SYS_CS7_E25B_59_AE,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2133,1496548,0.5479,0.180792998,0.231150542,0.200701863,1,7461,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8652567Aligned.sortedByCoord.out.bam,X3536STDY8652567,3536STDY8652567,3536STDY8652567,E25B_59_AQ,ReStroma_CS7_E25B_59_AQ,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2134,1322143,0.7983,0.152508361,0.204554865,0.172099545,1,12609,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652568Aligned.sortedByCoord.out.bam,X3536STDY8652568,3536STDY8652568,3536STDY8652568,E15A_29_N,Gland_CS5_E15A_29_N,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2135,1360287,0.4257,0.310253568,0.387960627,0.342694954,1,5632,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8652569Aligned.sortedByCoord.out.bam,X3536STDY8652569,3536STDY8652569,3536STDY8652569,E15A_29_Z,Gland_CS5_E15A_29_Z,E15,E15A,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,2136,333476,0.8275,0.338332119,0.392190495,0.360544364,1,10523,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494228Aligned.sortedByCoord.out.bam,X3536STDY8494228,3536STDY8494228,3536STDY8494228,E25B_37_Y,Tb_CS7_E25B_37_Y,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2139,8469415,0.7273,0.194017452,0.265272959,0.222333791,1,11158,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8494229Aligned.sortedByCoord.out.bam,X3536STDY8494229,3536STDY8494229,3536STDY8494229,E25B_50_K,SYS_CS7_E25B_50_K,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2140,1874416,0.4906,0.363996173,0.454315529,0.407665962,1,9417,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8494230Aligned.sortedByCoord.out.bam,X3536STDY8494230,3536STDY8494230,3536STDY8494230,E25B_50_W,Stroma_CS7_E25B_50_W,E25,E25B,CS7,Stroma_CS7_,Stroma_CS7,Stroma_CS7,2141,1911305,0.6455,0.056042534,0.089131509,0.065486908,1,8301,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494231Aligned.sortedByCoord.out.bam,X3536STDY8494231,3536STDY8494231,3536STDY8494231,E15C_249_T,Am_CS6_E15C_249_T,E15,E15C,CS6,Am_CS6_,Am_CS6,Am_CS6,2142,1139164,0.3398,0.347171153,0.437158926,0.389842312,1,5486,1,1,1,1,0,0,1,1,1,1,1,1,1
3536STDY8494232Aligned.sortedByCoord.out.bam,X3536STDY8494232,3536STDY8494232,3536STDY8494232,E15C_249_AF,SYS_CS6_E15C_249_AF,E15,E15C,CS6,SYS_CS6_,SYS_CS6,SYS_CS6,2143,3791095,0.5761,0.222321638,0.292596176,0.252993276,1,7319,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8494233Aligned.sortedByCoord.out.bam,X3536STDY8494233,3536STDY8494233,3536STDY8494233,E25A_138_C,ReStroma_CS7_E25A_138_C,E25,E25A,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2144,1890156,0.5853,0.33331723,0.409744526,0.367502865,1,9430,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494235Aligned.sortedByCoord.out.bam,X3536STDY8494235,3536STDY8494235,3536STDY8494235,E25B_37_N,ReStroma_CS7_E25B_37_N,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2146,2443125,0.7814,0.310131989,0.387917997,0.344952474,1,11217,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494237Aligned.sortedByCoord.out.bam,X3536STDY8494237,3536STDY8494237,3536STDY8494237,E25B_50_L,SYS_CS7_E25B_50_L,E25,E25B,CS7,SYS_CS7_,SYS_CS7,SYS_CS7,2148,861101,0.3752,0.255833198,0.341866842,0.294208041,1,7728,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8494238Aligned.sortedByCoord.out.bam,X3536STDY8494238,3536STDY8494238,3536STDY8494238,E25B_50_X,Stroma_CS7_E25B_50_X,E25,E25B,CS7,Stroma_CS7_,Stroma_CS7,Stroma_CS7,2149,2583728,0.6365,0.146844304,0.186760569,0.161255756,1,8436,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494239Aligned.sortedByCoord.out.bam,X3536STDY8494239,3536STDY8494239,3536STDY8494239,E15C_249_U,Am_CS6_E15C_249_U,E15,E15C,CS6,Am_CS6_,Am_CS6,Am_CS6,2150,1441430,0.5996,0.090726525,0.128948081,0.104700357,1,4521,1,1,1,1,0,0,1,1,1,1,1,1,1
3536STDY8494240Aligned.sortedByCoord.out.bam,X3536STDY8494240,3536STDY8494240,3536STDY8494240,E15C_249_AG,EmDisc_CS6_E15C_249_AG,E15,E15C,CS6,EmDisc_CS6_,EmDisc_CS6,EmDisc_CS6,2151,1091358,0.8014,0.250754272,0.311510088,0.278066182,1,14046,1,1,1,1,0,1,1,1,1,1,1,1,1
3536STDY8494242Aligned.sortedByCoord.out.bam,X3536STDY8494242,3536STDY8494242,3536STDY8494242,E25B_37_C,Stroma_CS7_E25B_37_C,E25,E25B,CS7,Stroma_CS7,Stroma_CS7,Stroma_CS7,2153,1585558,0.5379,0.286272136,0.346196019,0.312131488,1,6722,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494243Aligned.sortedByCoord.out.bam,X3536STDY8494243,3536STDY8494243,3536STDY8494243,E25B_37_O,ReStroma_CS7_E25B_37_O,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2154,459528,0.6237,0.219634228,0.283502416,0.246770566,1,7530,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494244Aligned.sortedByCoord.out.bam,X3536STDY8494244,3536STDY8494244,3536STDY8494244,E25B_50_A,ExMes_CS7_E25B_50_A,E25,E25B,CS7,ExMes_CS7_,ExMes_CS7,ExMes_CS7,2155,435228,0.55,0.274843159,0.376090067,0.321038174,1,11791,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8494246Aligned.sortedByCoord.out.bam,X3536STDY8494246,3536STDY8494246,3536STDY8494246,E25B_50_Y,Stroma_CS7_E25B_50_Y,E25,E25B,CS7,Stroma_CS7_,Stroma_CS7,Stroma_CS7,2157,1343367,0.692,0.123737383,0.171985481,0.141440015,1,8665,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494247Aligned.sortedByCoord.out.bam,X3536STDY8494247,3536STDY8494247,3536STDY8494247,E15C_249_V,Am_CS6_E15C_249_V,E15,E15C,CS6,Am_CS6_,Am_CS6,Am_CS6,2158,773947,0.4208,0.286094323,0.392631836,0.342476094,1,7257,1,1,1,1,0,0,1,1,1,1,1,1,1
3536STDY8494249Aligned.sortedByCoord.out.bam,X3536STDY8494249,3536STDY8494249,3536STDY8494249,E25A_138_E,ReStroma_CS7_E25A_138_E,E25,E25A,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2160,714381,0.4354,0.260159364,0.322465961,0.289150527,1,6820,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494250Aligned.sortedByCoord.out.bam,X3536STDY8494250,3536STDY8494250,3536STDY8494250,E25B_37_D,ReStroma_CS7_E25B_37_D,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2161,1069302,0.6889,0.314428313,0.382640982,0.346832035,1,7101,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494251Aligned.sortedByCoord.out.bam,X3536STDY8494251,3536STDY8494251,3536STDY8494251,E25B_37_P,ReStroma_CS7_E25B_37_P,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2162,1847326,0.4934,0.260855443,0.342309326,0.299163241,1,6445,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494252Aligned.sortedByCoord.out.bam,X3536STDY8494252,3536STDY8494252,3536STDY8494252,E25B_50_B,ExMes_CS7_E25B_50_B,E25,E25B,CS7,ExMes_CS7_,ExMes_CS7,ExMes_CS7,2163,1576953,0.6724,0.362156931,0.423910912,0.392899101,1,10523,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8494253Aligned.sortedByCoord.out.bam,X3536STDY8494253,3536STDY8494253,3536STDY8494253,E25B_50_N,Tb_CS7_E25B_50_N,E25,E25B,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2164,1082480,0.6755,0.31172583,0.395241955,0.357272841,1,8045,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8494254Aligned.sortedByCoord.out.bam,X3536STDY8494254,3536STDY8494254,3536STDY8494254,E25B_50_Z,Stroma_CS7_E25B_50_Z,E25,E25B,CS7,Stroma_CS7_,Stroma_CS7,Stroma_CS7,2165,915655,0.7795,0.122128142,0.168443813,0.138608781,1,11187,1,0,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494255Aligned.sortedByCoord.out.bam,X3536STDY8494255,3536STDY8494255,3536STDY8494255,E15C_249_W,Am_CS6_E15C_249_W,E15,E15C,CS6,Am_CS6_,Am_CS6,Am_CS6,2166,1246460,0.4528,0.40992293,0.480245348,0.447147056,1,5039,1,1,1,1,0,0,1,1,1,1,1,1,1
3536STDY8494257Aligned.sortedByCoord.out.bam,X3536STDY8494257,3536STDY8494257,3536STDY8494257,E25A_138_F,Tb_CS7_E25A_138_F,E25,E25A,CS7,Tb_CS7_,Tb_CS7,Tb_CS7,2168,823339,0.6054,0.345527999,0.433675412,0.394940704,1,7919,1,1,1,1,0,1,1,1,1,1,0,1,1
3536STDY8494259Aligned.sortedByCoord.out.bam,X3536STDY8494259,3536STDY8494259,3536STDY8494259,E25B_37_Q,Gland_CS7_E25B_37_Q,E25,E25B,CS7,Gland_CS7_,Gland_CS7,Gland_CS7,2170,2780814,0.7845,0.293415975,0.359246351,0.32288345,1,13407,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8494261Aligned.sortedByCoord.out.bam,X3536STDY8494261,3536STDY8494261,3536STDY8494261,E25B_50_O,ReStroma_CS7_E25B_50_O,E25,E25B,CS7,ReStroma_CS7_,ReStroma_CS7,ReStroma_CS7,2172,1311726,0.6431,0.193208951,0.263194443,0.223093946,1,10622,1,0,0,1,0,0,1,1,1,0,0,0,0
