File,ID,Desc,ID2,ID3,Section,Position,Stage,PosID,Embryo,IsEmb,NotRef,Order
SRR7984365Aligned.sortedByCoord.out.bam,SRR7984365,Stage E7.0 embryo Ref section 4 region L (E7.0_Ref_4L),E7.0_Ref_4L,4L.E7.0,4,L,E7.0,4L.E7.0,Ref,1,0,926
SRR7984364Aligned.sortedByCoord.out.bam,SRR7984364,Stage E7.0 embryo Ref section 4 region P (E7.0_Ref_4P),E7.0_Ref_4P,4P.E7.0,4,P,E7.0,4P.E7.0,Ref,1,0,927
SRR7984362Aligned.sortedByCoord.out.bam,SRR7984362,Stage E7.0 embryo Ref section 3 region R (E7.0_Ref_3R),E7.0_Ref_3R,3R.E7.0,3,R,E7.0,3R.E7.0,Ref,1,0,928
SRR7984363Aligned.sortedByCoord.out.bam,SRR7984363,Stage E7.0 embryo Ref section 4 region A (E7.0_Ref_4A),E7.0_Ref_4A,4A.E7.0,4,A,E7.0,4A.E7.0,Ref,1,0,929
SRR7984361Aligned.sortedByCoord.out.bam,SRR7984361,Stage E7.0 embryo Ref section 3 region L (E7.0_Ref_3L),E7.0_Ref_3L,3L.E7.0,3,L,E7.0,3L.E7.0,Ref,1,0,930
SRR7984360Aligned.sortedByCoord.out.bam,SRR7984360,Stage E7.0 embryo Ref section 3 region P (E7.0_Ref_3P),E7.0_Ref_3P,3P.E7.0,3,P,E7.0,3P.E7.0,Ref,1,0,931
SRR7984359Aligned.sortedByCoord.out.bam,SRR7984359,Stage E7.0 embryo Ref section 2 region R (E7.0_Ref_2R),E7.0_Ref_2R,2R.E7.0,2,R,E7.0,2R.E7.0,Ref,1,0,932
SRR7984356Aligned.sortedByCoord.out.bam,SRR7984356,Stage E7.0 embryo Ref section 2 region A (E7.0_Ref_2A),E7.0_Ref_2A,2A.E7.0,2,A,E7.0,2A.E7.0,Ref,1,0,933
SRR7984357Aligned.sortedByCoord.out.bam,SRR7984357,Stage E7.0 embryo Ref section 2 region P (E7.0_Ref_2P),E7.0_Ref_2P,2P.E7.0,2,P,E7.0,2P.E7.0,Ref,1,0,934
SRR7984354Aligned.sortedByCoord.out.bam,SRR7984354,Stage E7.0 embryo Ref section 1 region A (E7.0_Ref_1A),E7.0_Ref_1A,1A.E7.0,1,A,E7.0,1A.E7.0,Ref,1,0,935
SRR7984358Aligned.sortedByCoord.out.bam,SRR7984358,Stage E7.0 embryo Ref section 2 region L (E7.0_Ref_2L),E7.0_Ref_2L,2L.E7.0,2,L,E7.0,2L.E7.0,Ref,1,0,936
SRR7984355Aligned.sortedByCoord.out.bam,SRR7984355,Stage E7.0 embryo Ref section 1 region P (E7.0_Ref_1P),E7.0_Ref_1P,1P.E7.0,1,P,E7.0,1P.E7.0,Ref,1,0,937
SRR7984353Aligned.sortedByCoord.out.bam,SRR7984353,Stage E7.0 embryo Ref section 11 region R (E7.0_Ref_11R),E7.0_Ref_11R,11R.E7.0,11,R,E7.0,11R.E7.0,Ref,1,0,938
SRR7984351Aligned.sortedByCoord.out.bam,SRR7984351,Stage E7.0 embryo Ref section 11 region P (E7.0_Ref_11P),E7.0_Ref_11P,11P.E7.0,11,P,E7.0,11P.E7.0,Ref,1,0,939
SRR7984352Aligned.sortedByCoord.out.bam,SRR7984352,Stage E7.0 embryo Ref section 11 region L (E7.0_Ref_11L),E7.0_Ref_11L,11L.E7.0,11,L,E7.0,11L.E7.0,Ref,1,0,940
SRR7984350Aligned.sortedByCoord.out.bam,SRR7984350,Stage E7.0 embryo Ref section 11 region A (E7.0_Ref_11A),E7.0_Ref_11A,11A.E7.0,11,A,E7.0,11A.E7.0,Ref,1,0,941
SRR7984348Aligned.sortedByCoord.out.bam,SRR7984348,Stage E7.0 embryo Ref section 10 region L (E7.0_Ref_10L),E7.0_Ref_10L,10L.E7.0,10,L,E7.0,10L.E7.0,Ref,1,0,942
SRR7984346Aligned.sortedByCoord.out.bam,SRR7984346,Stage E7.0 embryo Ref section 10 region A (E7.0_Ref_10A),E7.0_Ref_10A,10A.E7.0,10,A,E7.0,10A.E7.0,Ref,1,0,943
SRR7984349Aligned.sortedByCoord.out.bam,SRR7984349,Stage E7.0 embryo Ref section 10 region R (E7.0_Ref_10R),E7.0_Ref_10R,10R.E7.0,10,R,E7.0,10R.E7.0,Ref,1,0,944
SRR7984347Aligned.sortedByCoord.out.bam,SRR7984347,Stage E7.0 embryo Ref section 10 region P (E7.0_Ref_10P),E7.0_Ref_10P,10P.E7.0,10,P,E7.0,10P.E7.0,Ref,1,0,945
SRR7984291Aligned.sortedByCoord.out.bam,SRR7984291,Stage E7.0 embryo 1 section 9 region L (E7.0_1_9L),E7.0_1_9L,9L.E7.0,9,L,E7.0,9L.E7.0,1,1,1,946
SRR8501900Aligned.sortedByCoord.out.bam,SRR8501900,Stage E6.0 embryo 3Reference section 2 region EP (E6.0_3Ref_2EP),E6.0_3Ref_2EP,2EP.E6.0,2,EP,E6.0,2EP.E6.0,3Reference,1,0,947
SRR8502249Aligned.sortedByCoord.out.bam,SRR8502249,Stage E7.0 endoderm single cell plate 4D4 cell (E7.0SCVE4-D4),E7.0SCVE4-D4,.E7.0SCVE4-D4,sc,Endo,E7.0,scEndo.E7.0,single,0,0,948
SRR7984513Aligned.sortedByCoord.out.bam,SRR7984513,Stage E7.5 embryo 2 section 8 region MA (E7.5_2_8MA),E7.5_2_8MA,8MA.E7.5,8,MA,E7.5,8MA.E7.5,2,1,1,949
SRR7984389Aligned.sortedByCoord.out.bam,SRR7984389,Stage E7.0 embryo Ref section 10 region M (E7.0_Ref_10M),E7.0_Ref_10M,10M.E7.0,10,M,E7.0,10M.E7.0,Ref,1,0,950
SRR7984395Aligned.sortedByCoord.out.bam,SRR7984395,Stage E7.0 embryo Ref section 2 region EP (E7.0_Ref_2EP),E7.0_Ref_2EP,2EP.E7.0,2,EP,E7.0,2EP.E7.0,Ref,1,0,951
SRR7984394Aligned.sortedByCoord.out.bam,SRR7984394,Stage E7.0 embryo Ref section 2 region EA (E7.0_Ref_2EA),E7.0_Ref_2EA,2EA.E7.0,2,EA,E7.0,2EA.E7.0,Ref,1,0,952
SRR7984591Aligned.sortedByCoord.out.bam,SRR7984591,Stage E7.5 embryo Ref section 10 region MP (E7.5_Ref_10MP),E7.5_Ref_10MP,10MP.E7.5,10,MP,E7.5,10MP.E7.5,Ref,1,0,953
